PSA_ID,Domain,English,Kiswahili,Ekegusii,Somali,Dholuo,Target_Languages,Source,Date,Metadata
EDU_0997,Education,"Julius Bitok, the Principal Secretary for Technical, Vocational Education and Training, Dr. Esther Thaara Muoria, and the Principal Secretary, State Department for Higher Education, Dr. Beatrice Muganda Inyangala, held a meeting with the Cabinet Secretary, the National Treasury, Hon.",,,,,,https://www.education.go.ke/funding-education-sector,2025-08-20,Teachers; source_label=MoE_Kenya_News
EDU_0998,Education,"John Mbadi, to discuss funding for the education sector.",,,,,,https://www.education.go.ke/funding-education-sector,2025-08-20,General; source_label=MoE_Kenya_News
EDU_0999,Education,"Grant of Charter to Gretsa University
The Cabinet Secretary for Education, Julius Migos Ogamba, had the honour of joining His Excellency the President for the grant of Charter to Gretsa University.",,,,,,https://www.education.go.ke/grant-charter-gretsa-university,2025-11-19,General; source_label=MoE_Kenya_News
EDU_1000,Education,This marks a milestone in the expansion of access to higher education in the country.,,,,,,https://www.education.go.ke/grant-charter-gretsa-university,2025-11-19,General; source_label=MoE_Kenya_News
EDU_1001,Education,It also signifies the growing partnership between the Government and the private sector in promoting access to quality and relevant higher education.,,,,,,https://www.education.go.ke/grant-charter-gretsa-university,2025-11-19,General; source_label=MoE_Kenya_News
EDU_1002,Education,"H. President William Ruto officially opened The 2nd National conference on Education,at lake Naivasha Resort
President William Ruto has declared the National Education conference which is underway in Naivasha will be entrenched in the ministry of education Calendar of Activities.",,,,,,https://www.education.go.ke/h-president-william-ruto-officially-opened-2nd-national-conference-educationat-lake-naivasha-resort,2026-05-08,General; source_label=MoE_Kenya_News
EDU_1003,Education,"Speaking during the conference ,The President said it is a very important forum where all Education Stallholders meet and exchange ideas.",,,,,,https://www.education.go.ke/h-president-william-ruto-officially-opened-2nd-national-conference-educationat-lake-naivasha-resort,2026-05-08,General; source_label=MoE_Kenya_News
EDU_1004,Education,This is the Second Conference and it is expected that it will generate far reaching reforms in the Education sector.,,,,,,https://www.education.go.ke/h-president-william-ruto-officially-opened-2nd-national-conference-educationat-lake-naivasha-resort,2026-05-08,General; source_label=MoE_Kenya_News
EDU_1005,Education,The Conference this year brings together all the three States Department in the Ministry of Education.,,,,,,https://www.education.go.ke/h-president-william-ruto-officially-opened-2nd-national-conference-educationat-lake-naivasha-resort,2026-05-08,General; source_label=MoE_Kenya_News
EDU_1006,Education,"Holistic education that is rooted in values, academic excellence,
The private sector and faith-based organisations have been instrumental in complementing the Government’s efforts in promoting access to education at all levels.",,,,,,https://www.education.go.ke/holistic-education-rooted-values-academic-excellence,2025-08-20,General; source_label=MoE_Kenya_News
EDU_1007,Education,They have established and invested in institutions from the basic to tertiary education levels.,,,,,,https://www.education.go.ke/holistic-education-rooted-values-academic-excellence,2025-08-20,General; source_label=MoE_Kenya_News
EDU_1008,Education,"This morning, at the Commission for University of Education in Gigiri, Nairobi, the Cabinet Secretary for Education, Julius Migos Ogamba, awarded a Letter of Interim Authority to Consolata International University, which is sponsored by the Consolata Missionaries.",,,,,,https://www.education.go.ke/holistic-education-rooted-values-academic-excellence,2025-08-20,General; source_label=MoE_Kenya_News
EDU_1009,Education,"The Cabinet Secretary called upon the institution to offer holistic education that is rooted in values, academic excellence, and service, and to offer programmes that respond to the country’s development needs.",,,,,,https://www.education.go.ke/holistic-education-rooted-values-academic-excellence,2025-08-20,General; source_label=MoE_Kenya_News
EDU_1010,Education,"Implementation of the Return-to-Work-Formula
The Ministry of Education is keen on ensuring industrial harmony and safeguarding the welfare of staff through open and amicable consultations.",,,,,,https://www.education.go.ke/implementation-return-work-formula,2025-08-20,General; source_label=MoE_Kenya_News
EDU_1011,Education,This is crucial for stability and continuity in our educational institutions.,,,,,,https://www.education.go.ke/implementation-return-work-formula,2025-08-20,General; source_label=MoE_Kenya_News
EDU_1012,Education,"Yesterday, the Cabinet Secretary for Education, Julius Migos Ogamba accompanied by the Principal Secretary for the State Department for Higher Education Dr. Beatrice Muganda Inyangala, held a meeting with representatives of UASU, KUSU and KUDHEIHA, Moi University Chapters, to discuss the implementation of the Return-to-Work-Formula that the unions signed with Moi University.",,,,,,https://www.education.go.ke/implementation-return-work-formula,2025-08-20,General; source_label=MoE_Kenya_News
EDU_1013,Education,"Inauguration of the the Ministerial Audit Committee
The Cabinet Secretary for Education, Julius Migos Ogamba, has officially inaugurated the Ministerial Audit Committee at the Ministry’s Jogoo House B offices.",,,,,,https://www.education.go.ke/inauguration-ministerial-audit-committee,2025-10-03,General; source_label=MoE_Kenya_News
EDU_1014,Education,"The inauguration meeting was attended by, among others, the Principal Secretary for TVET, Dr. Esther Muoria and the Principal Secretary for Higher Education, Dr. Beatrice Muganda Inyangala.",,,,,,https://www.education.go.ke/inauguration-ministerial-audit-committee,2025-10-03,General; source_label=MoE_Kenya_News
EDU_1015,Education,"Inauguration of the newly appointed University of Nairobi Council,
University Councils provide strategic guidance and oversight to universities.",,,,,,https://www.education.go.ke/inauguration-newly-appointed-university-nairobi-council,2025-08-06,General; source_label=MoE_Kenya_News
EDU_1016,Education,"Yesterday, the Cabinet Secretary presided over the inauguration of the newly appointed University of Nairobi Council, at the University's Main Campus.",,,,,,https://www.education.go.ke/inauguration-newly-appointed-university-nairobi-council,2025-08-06,General; source_label=MoE_Kenya_News
EDU_1017,Education,"The Cabinet Secretary was accompanied by the Principal Secretary, State Department for Higher Education, Dr. Beatrice Muganda Inyangala.",,,,,,https://www.education.go.ke/inauguration-newly-appointed-university-nairobi-council,2025-08-06,General; source_label=MoE_Kenya_News
EDU_1018,Education,"National Term Two Games in Kakamega
The Kenya Secondary Schools Sports Association (KSSSA), operating under the Ministry of Education, is crucial for promoting and organizing diverse sports activities in secondary schools, aiming for holistic student development and national cohesion through extensive championships.",,,,,,https://www.education.go.ke/index.php/national-term-two-games-kakamega,2025-01-08,Schools; source_label=MoE_Kenya_News
EDU_1019,Education,The Ministry of Education has asked all the schools not to engage in unnecessary legal tussles whenever they encounter disagreement among themselves.,,,,,,https://www.education.go.ke/index.php/national-term-two-games-kakamega,2025-01-08,Schools; source_label=MoE_Kenya_News
EDU_1020,Education,"Speaking in Mumias sports complex stadium, Basic Education Director General Dr. Abdi Elyas termed the cases between public schools as a reckless waste of valuable public resources that could be used in other areas.",,,,,,https://www.education.go.ke/index.php/national-term-two-games-kakamega,2025-01-08,Schools; source_label=MoE_Kenya_News
EDU_1021,Education,Dr. Abdi asked the school heads during the ongoing National Schools’ Games.,,,,,,https://www.education.go.ke/index.php/national-term-two-games-kakamega,2025-01-08,Schools; source_label=MoE_Kenya_News
EDU_1022,Education,"It has been reported that some schools have gone to court to seek redress against each other, especially on sports competitions.",,,,,,https://www.education.go.ke/index.php/national-term-two-games-kakamega,2025-01-08,Schools; source_label=MoE_Kenya_News
EDU_1023,Education,"To address some of the reported challenges, the director general said the ministry will not allow overage learners to compete with the normal school-going children.",,,,,,https://www.education.go.ke/index.php/national-term-two-games-kakamega,2025-01-08,Schools; source_label=MoE_Kenya_News
EDU_1024,Education,"""Sports mercenaries are not allowed in our school; 'mamluki, should not be in our schools,"" Dr. Abdi said
He explains that school games are age-based and can allow a maximum of up to only 19 years.",,,,,,https://www.education.go.ke/index.php/national-term-two-games-kakamega,2025-01-08,Schools; source_label=MoE_Kenya_News
EDU_1025,Education,"""We cannot expect a 14-year-old learner to fairly compete with a 24-year-old sport mercenary,"" he said, urging schools to adhere to age limits in school activities.",,,,,,https://www.education.go.ke/index.php/national-term-two-games-kakamega,2025-01-08,Schools; source_label=MoE_Kenya_News
EDU_1026,Education,"He said some rogue schools have perfected a culture of allowing older participants, hence disadvantaging the deserving competitors.",,,,,,https://www.education.go.ke/index.php/national-term-two-games-kakamega,2025-01-08,Schools; source_label=MoE_Kenya_News
EDU_1027,Education,"He said once fully deployed, the Kenya Education Management Information System (KEMIS) will have a section for young athletes who will grow up to occupy their rightful positions in regional and international fields.",,,,,,https://www.education.go.ke/index.php/national-term-two-games-kakamega,2025-01-08,General; source_label=MoE_Kenya_News
EDU_1028,Education,"""The system will create a level playing ground for all levels of our learners“, he said.",,,,,,https://www.education.go.ke/index.php/national-term-two-games-kakamega,2025-01-08,General; source_label=MoE_Kenya_News
EDU_1029,Education,He commented on many schools that have molded young learners into respected men and women.,,,,,,https://www.education.go.ke/index.php/national-term-two-games-kakamega,2025-01-08,Schools; source_label=MoE_Kenya_News
EDU_1030,Education,"For the first time in its history, the Term 2 National Schools' Championship has been modelled on a mini-Olympics format.",,,,,,https://www.education.go.ke/index.php/national-term-two-games-kakamega,2025-01-08,Schools; source_label=MoE_Kenya_News
EDU_1031,Education,"Click the link below to view the final results for the National Term Two Secondary School Games 2025:
The current downpour being witnessed in some parts of the Country has not affected the Federation of East Africa secondary schools sports Association going on in Kakamega County.All the designated fields spread across the schools adjacent to county headquarters have continued uninterrupted for the last four days .",,,,,,https://www.education.go.ke/index.php/national-term-two-games-kakamega,2025-01-08,Examinations; source_label=MoE_Kenya_News
EDU_1032,Education,"/sites/default/files/WhatsApp%20Video%202025-08-18%20at%2013.07.57.mp4
The Cabinet Secretary for Education, Julius Migos Ogamba, had the honour of officially opening this year’s East African School Games on behalf of His Excellency President Dr. William Samoei Ruto at Bukhungu Stadium, Kakamega County.This annual sporting event, unique to the East African Community region, serves not only as a platform for identifying and nurturing budding talent but also as a key driver of regional integration through competition, cultural exchange, and networking among our youth.Present at the event were Senator Bonny Khalwale, Deputy Governor Ayub Savula, and the Principal Secretary for Higher Education, Dr. Beatrice Inyangala.",,,,,,https://www.education.go.ke/index.php/national-term-two-games-kakamega,2025-01-08,Schools; source_label=MoE_Kenya_News
EDU_1033,Education,"Kenya emerged the overall winner in secondary school sports with 42 medals delivering 13 gold, 16 silver and 13 bronze.",,,,,,https://www.education.go.ke/index.php/national-term-two-games-kakamega,2025-01-08,Schools; source_label=MoE_Kenya_News
EDU_1034,Education,"In the primary school category Kenya still topped with a total of 13 points where 6 were gold, 2 silver and 5 bronze.",,,,,,https://www.education.go.ke/index.php/national-term-two-games-kakamega,2025-01-08,Schools; source_label=MoE_Kenya_News
EDU_1035,Education,In the Special Needs Education (SNE) learners Category Kenya led with a total of 8 medals which included 2 gold and 6 silver.,,,,,,https://www.education.go.ke/index.php/national-term-two-games-kakamega,2025-01-08,General; source_label=MoE_Kenya_News
EDU_1036,Education,"Quality Assurance and Standards
Education lies at the heart of Kenya’s national development agenda.",,,,,,https://www.education.go.ke/index.php/quality-assurance-and-standards,2026-06-16,General; source_label=MoE_Kenya_News
EDU_1037,Education,"As we pursue the aspirations outlined in the Kenya Vision 2030 and align our national efforts with global commitments such as Sustainable Development Goal 4, we are reminded that quality must be the cornerstone of our education system.",,,,,,https://www.education.go.ke/index.php/quality-assurance-and-standards,2026-06-16,General; source_label=MoE_Kenya_News
EDU_1038,Education,"Secondary Education Equity and Quality Improvement Programme(SEEQIP)
The Ministry of Education is designing the Kenya Secondary Education and Equity Quality Improvement Program (SEEQIP).",,,,,,https://www.education.go.ke/index.php/secondary-education-equity-and-quality-improvement-programmeseeqip,2025-09-24,General; source_label=MoE_Kenya_News
EDU_1039,Education,Improvement of school learning conditions through construction of Laboratories in selected secondary schools is one of the proposed interventions aimed at ensuring equitable access for quality secondary education.,,,,,,https://www.education.go.ke/index.php/secondary-education-equity-and-quality-improvement-programmeseeqip,2025-09-24,Schools; source_label=MoE_Kenya_News
EDU_1040,Education,"The allocation was designed to address disparities in access to STEM facilities, promote equity, and ensure compliance with the mandatory requirement for all senior schools to offer STEM subjects.",,,,,,https://www.education.go.ke/index.php/secondary-education-equity-and-quality-improvement-programmeseeqip,2025-09-24,Schools; source_label=MoE_Kenya_News
EDU_1041,Education,"All counties were included in the allocation and schools that benefitted from other interventions, such as GOK Transition and Infrastructure Grants, have were omitted.",,,,,,https://www.education.go.ke/index.php/secondary-education-equity-and-quality-improvement-programmeseeqip,2025-09-24,Schools; source_label=MoE_Kenya_News
EDU_1042,Education,"After verification, some counties reported schools that had laboratories built by other agencies and provided appropriate replacements.",,,,,,https://www.education.go.ke/index.php/secondary-education-equity-and-quality-improvement-programmeseeqip,2025-09-24,Schools; source_label=MoE_Kenya_News
EDU_1043,Education,"SECONDARY EDUCATION QUALITY IMPROVEMENT PROJECT(SEQIP)
The Government of Kenya (GoK) with the support from the World Bank (WB) is implementing the ‘Kenya Secondary Education Quality Improvement Project’ (SEQIP).The Project is designed to complement other projects and activities financed by the Government under the National Education Strategic Plan (NESP), the Global Partnership for Education (GPE) grant, and other programs supported by various Development Partners (DPs) in the sector.",,,,,,https://www.education.go.ke/index.php/secondary-education-quality-improvement-projectseqip,2025-09-10,General; source_label=MoE_Kenya_News
EDU_1044,Education,"The Constitution of Kenya (2010) has the Bill of Rights at its core, while the country’s Vision 2030 acknowledges the need to reform the education and training system so that it aligns well with the aspirations of the youth, and those of the country on becoming an upper-middle income industrialized nation.",,,,,,https://www.education.go.ke/index.php/secondary-education-quality-improvement-projectseqip,2025-09-10,Teachers; source_label=MoE_Kenya_News
EDU_1045,Education,"In particular, the project focuses on the most educationally and economically disadvantaged areas, as well as the poorest and most vulnerable children.",,,,,,https://www.education.go.ke/index.php/secondary-education-quality-improvement-projectseqip,2025-09-10,General; source_label=MoE_Kenya_News
EDU_1046,Education,The project also responds to a key domain in the Kenya Country Partnership Strategy (2014-18) that aims at building human capital through education and training.,,,,,,https://www.education.go.ke/index.php/secondary-education-quality-improvement-projectseqip,2025-09-10,Teachers; source_label=MoE_Kenya_News
EDU_1047,Education,The government of Kenya has received it's first  two Gold and 2 silver  medals trophies through  the Special Needs Education (SNE) learners who are participating in the ongoing Federation of East Africa school ( FEASSA)Games in Kakamega County .,,,,,,https://www.education.go.ke/kenya-backed-2-gold-medals-and-2-silvers,2025-08-20,Schools; source_label=MoE_Kenya_News
EDU_1048,Education,"As we await more medals,we are very proud that we have received  the Gold medal trophies from our special education Unit who were competing for the first time in this new discipline "" Peninah Mutuku who is  the Head Teacher of Thika school for the blind said.",,,,,,https://www.education.go.ke/kenya-backed-2-gold-medals-and-2-silvers,2025-08-20,Teachers; source_label=MoE_Kenya_News
EDU_1049,Education,"She thank the government and the Ministry of Education for expanding access for all learners to engage in fields and track events.
""",,,,,,https://www.education.go.ke/kenya-backed-2-gold-medals-and-2-silvers,2025-08-20,General; source_label=MoE_Kenya_News
EDU_1050,Education,"Her sentiment was repeated by Director for  SNE at the Ministry of education Dr. Frederick Haga who said the government has continued to support SNE learners through inclusion in most of the games being done by the other learners.
""",,,,,,https://www.education.go.ke/kenya-backed-2-gold-medals-and-2-silvers,2025-08-20,General; source_label=MoE_Kenya_News
EDU_1051,Education,"Whatever it takes the government will create space for our learners who   have various challenges to enable them to fairly compete with others"" Mr Haga said.",,,,,,https://www.education.go.ke/kenya-backed-2-gold-medals-and-2-silvers,2025-08-20,General; source_label=MoE_Kenya_News
EDU_1052,Education,"The results of the showdown competition between both primary and Junior School learners of Kenya  are being held at Mumias , Kakamega County.",,,,,,https://www.education.go.ke/kenya-backed-2-gold-medals-and-2-silvers,2025-08-20,Examinations; source_label=MoE_Kenya_News
EDU_1053,Education,"🌍 Kenya to host FEASSA (Federation of East African School Sports Association) Championship in Kakamega from 14th to 25th August, 2025
· Scheduled: August 14–22, 2025, in Kakamega following the national games
· Infrastructure prep: A joint Ministry of Education and KSSSA inspection took place in July across stadiums and school facilities in Kakamega.",,,,,,https://www.education.go.ke/kenya-host-feassa-federation-east-african-school-sports-association-championship-kakamega-14th-25th,2025-08-01,Schools; source_label=MoE_Kenya_News
EDU_1054,Education,"Kenya National Music Festivals in Meru
Basic Education PS Julius Bitok: School buses transporting children should not be on the road beyond 6pm or before 6am.",,,,,,https://www.education.go.ke/kenya-national-music-festivals-meru,2025-08-07,Schools; source_label=MoE_Kenya_News
EDU_1055,Education,"Meru, August 6, 2025
The Ministry of Education has directed its field officers to crack down on schools defying traffic regulations restricting school buses road hours to 6am to 6pm.",,,,,,https://www.education.go.ke/kenya-national-music-festivals-meru,2025-08-07,Schools; source_label=MoE_Kenya_News
EDU_1056,Education,Basic Education PS Julius Bitok said the Ministry was aware that school buses were operating beyond the Traffic (Amendment) Act 2017 provisions.,,,,,,https://www.education.go.ke/kenya-national-music-festivals-meru,2025-08-07,Schools; source_label=MoE_Kenya_News
EDU_1057,Education,The restricted hours were introduced following a spate of deadly accidents involving school buses and were intended to enhance road safety for students.,,,,,,https://www.education.go.ke/kenya-national-music-festivals-meru,2025-08-07,Schools; source_label=MoE_Kenya_News
EDU_1058,Education,"“I am instructing all regional, county, and sub-county directors of education to ensure full compliance.",,,,,,https://www.education.go.ke/kenya-national-music-festivals-meru,2025-08-07,General; source_label=MoE_Kenya_News
EDU_1059,Education,"Any school or individual found violating this directive will face the full force of the law.”
Speaking during the ongoing 97th Kenya National Music Festivals in Meru, the PS said that the directive will be enforced without exceptions.",,,,,,https://www.education.go.ke/kenya-national-music-festivals-meru,2025-08-07,Schools; source_label=MoE_Kenya_News
EDU_1060,Education,The Ministry will not compromise the learners safety under any circumstances.”The PS also announced that funds meant for accommodation and transport for participants at the ongoing music festival will be released immediately following consultations with the Sports Fund CEO.,,,,,,https://www.education.go.ke/kenya-national-music-festivals-meru,2025-08-07,General; source_label=MoE_Kenya_News
EDU_1061,Education,PS reiterated his warning to randy teachers preying on students at the Music festivals will be punished.“This is a children’s event.,,,,,,https://www.education.go.ke/kenya-national-music-festivals-meru,2025-08-07,Teachers; source_label=MoE_Kenya_News
EDU_1062,Education,"Anyone found exploiting or endangering our students, we will come for you.",,,,,,https://www.education.go.ke/kenya-national-music-festivals-meru,2025-08-07,General; source_label=MoE_Kenya_News
EDU_1063,Education,We will not allow predators near our learners.,,,,,,https://www.education.go.ke/kenya-national-music-festivals-meru,2025-08-07,General; source_label=MoE_Kenya_News
EDU_1064,Education,"That era is over!”He also encouraged stakeholders to explore monetization opportunities within the performing arts to benefit talented learners, particularly those from low-income backgrounds.",,,,,,https://www.education.go.ke/kenya-national-music-festivals-meru,2025-08-07,General; source_label=MoE_Kenya_News
EDU_1065,Education,"Launch, learn, lead: education leaders rally for reform News / March 31, 2026 Submitted by Jennifer waiganjo on March 31, 2026 Launch, learn, lead: education leaders rally for reform.doc Add new comment Your name Subject Comment About text formats Restricted HTML You can align images (data-align=""center""), but also videos, blockquotes, and so on.",,,,,,https://www.education.go.ke/launch-learn-lead-education-leaders-rally-reform,2026-03-31,General; source_label=MoE_Kenya_News
EDU_1066,Education,"Launch, learn, lead: education leaders rally for reform News / March 31, 2026 Submitted by Jennifer waiganjo on March 31, 2026 Launch, learn, lead: education leaders rally for reform.doc",,,,,,https://www.education.go.ke/launch-learn-lead-education-leaders-rally-reform-0,2026-03-31,General; source_label=MoE_Kenya_News
EDU_1067,Education,"Laying the foundation stone for the upgrade of Limbine Primary and Junior School
In the face of financial and infrastructural constraints in many of our institutions, challenges heightened by rising enrolment, alumni remain an invaluable resource.",,,,,,https://www.education.go.ke/laying-foundation-stone-upgrade-limbine-primary-and-junior-school,2025-08-06,Schools; source_label=MoE_Kenya_News
EDU_1068,Education,"With proper engagement, schools can tap into alumni networks to mobilise funds for critical needs such as infrastructure and scholarships.",,,,,,https://www.education.go.ke/laying-foundation-stone-upgrade-limbine-primary-and-junior-school,2025-08-06,Schools; source_label=MoE_Kenya_News
EDU_1069,Education,"Yesterday, the Cabinet Secretary for Education, Julius Migos Ogamba, had the honour of laying the foundation stone for the upgrade of Limbine Primary and Junior School’s infrastructure in Tigania West Constituency, Meru County.",,,,,,https://www.education.go.ke/laying-foundation-stone-upgrade-limbine-primary-and-junior-school,2025-08-06,Schools; source_label=MoE_Kenya_News
EDU_1070,Education,"This transformative project is spearheaded by the Safaricom Foundation, in partnership with the school’s alumni and the area Member of Parliament.",,,,,,https://www.education.go.ke/laying-foundation-stone-upgrade-limbine-primary-and-junior-school,2025-08-06,Schools; source_label=MoE_Kenya_News
EDU_1071,Education,"Partnership that enhance Kenya Education System in line with Global Standards Remains Priority
On Monday, the Principal Secretary for the State Department of Higher Education, Dr. Beatrice Muganda Inyangala, received a courtesy call from Dr. Betty Ogange, Education Specialist in Teacher Education at the Commonwealth of Learning (COL), Vancouver, Canada.",,,,,,https://www.education.go.ke/partnership-enhance-kenya-education-system-line-global-standards-remains-priority,2025-09-23,Teachers; source_label=MoE_Kenya_News
EDU_1072,Education,"During the meeting, they discussed the National Qualifications Framework for Micro-Credentials, which aims to expand access to skills recognition respond to evolving labor market demands, and offer learners flexible, modular, and industry-relevant learning pathways.",,,,,,https://www.education.go.ke/partnership-enhance-kenya-education-system-line-global-standards-remains-priority,2025-09-23,General; source_label=MoE_Kenya_News
EDU_1073,Education,"The Principal Secretary for Basic Education,John Ololtuaa today accompany,First Lady Her Excellence Mama Rachel Rutto, during a courtesy Visit to Karen Comprehensive School in Langata Constituency.",,,,,,https://www.education.go.ke/principal-secretary-joins-first-lady-karen-compressive-school-where-she-distributed-hundreds-shoes,2026-06-24,Schools; source_label=MoE_Kenya_News
EDU_1074,Education,"In her visit to the school,The First Lady was able to donate a pair of shoes to all learners in the school right from ECDE upto Grade 9.The initiative aims to support the learners educational morale by boosting their comfort,self- esteem and their dignity in the Community.",,,,,,https://www.education.go.ke/principal-secretary-joins-first-lady-karen-compressive-school-where-she-distributed-hundreds-shoes,2026-06-24,Schools; source_label=MoE_Kenya_News
EDU_1075,Education,The shoes distribution drive is part of the Fist Lady's ongoing efforts to ensure that every child can walk confidently towards their educational goals.The initiative complement her broader work in education and empowerment programmes across the Country.,,,,,,https://www.education.go.ke/principal-secretary-joins-first-lady-karen-compressive-school-where-she-distributed-hundreds-shoes,2026-06-24,General; source_label=MoE_Kenya_News
EDU_1076,Education,"Public, Private partnership to boost Education
The government will embrace public, private partnership (PPP) to improve the standard of education, Principal Secretary for Basic Education,Am.Prof.Julius Bitok has said.",,,,,,https://www.education.go.ke/public-private-partnership-boost-education,2025-11-03,General; source_label=MoE_Kenya_News
EDU_1077,Education,"Speaking today in Nairobi when he presided over an M-pesa  foundation Educational function ,PS Bitok welcomed the partnership  initiative saying it will assist many schools to improve their infrastructures and general standard of education.
""",,,,,,https://www.education.go.ke/public-private-partnership-boost-education,2025-11-03,Schools; source_label=MoE_Kenya_News
EDU_1078,Education,"The M-pesa  foundation has impacted 3 million learners through improvement of school infrastructures and school scholarships"", ps said .",,,,,,https://www.education.go.ke/public-private-partnership-boost-education,2025-11-03,Schools; source_label=MoE_Kenya_News
EDU_1079,Education,The Chief Executive Officer for  the safaricom  pledged  to further support 500 schools .,,,,,,https://www.education.go.ke/public-private-partnership-boost-education,2025-11-03,Schools; source_label=MoE_Kenya_News
EDU_1080,Education,ps Bitok said the Ministry will in future partner with  safari com to improve communication between the schools and the Ministry  through the company country wide call centres.,,,,,,https://www.education.go.ke/public-private-partnership-boost-education,2025-11-03,Schools; source_label=MoE_Kenya_News
EDU_1081,Education,"STATUS OF THE ONGOING PLACEMENT OF GRADE NINE LEARNERS IN SENIOR SCHOOLS News / December 21, 2025 Submitted by Jennifer waiganjo on December 21, 2025 STATUS OF THE ONGOING PLACEMENT OF GRADE NINE LEARNERS IN SENIOR SCHOOLS /sites/default/files/PS%20BITOK%20-%20STATUS%20OF%20THE%20ONGOING%20PLACEMENT%20OF%20GRADE%20NINE%20LEARNERS%20(1).pdf",,,,,,https://www.education.go.ke/status-ongoing-placement-grade-nine-learners-senior-schools,2025-12-21,Schools; source_label=MoE_Kenya_News
EDU_1082,Education,"Status of Pre-Service Teacher Training and Teacher Employment in Kenya
Teacher education is the cornerstone of our national vision to nurture a knowledgeable, skilled, and ethical citizenry that is committed to sustainable national development.",,,,,,https://www.education.go.ke/status-pre-service-teacher-training-and-teacher-employment-kenya,2025-09-23,Teachers; source_label=MoE_Kenya_News
EDU_1083,Education,Teacher education is the foundation for producing competent educators equipped to deliver quality education aligned with the Competency-Based Education framework.,,,,,,https://www.education.go.ke/status-pre-service-teacher-training-and-teacher-employment-kenya,2025-09-23,Teachers; source_label=MoE_Kenya_News
EDU_1084,Education,"This morning, the Cabinet Secretary for Education, Julius Migos Ogamba, officially opened a conference on the ""Status of Pre-Service Teacher Training and Teacher Employment in Kenya”, in Mombasa.",,,,,,https://www.education.go.ke/status-pre-service-teacher-training-and-teacher-employment-kenya,2025-09-23,Teachers; source_label=MoE_Kenya_News
EDU_1085,Education,The conference brings together diverse sector players for reflection on how best to prepare and position the teaching fraternity for the efficient education system that we aspire for.,,,,,,https://www.education.go.ke/status-pre-service-teacher-training-and-teacher-employment-kenya,2025-09-23,General; source_label=MoE_Kenya_News
EDU_1086,Education,"The Cabinet Secretary was joined by, among others, the Principal Secretary for Basic Education, Amb.",,,,,,https://www.education.go.ke/status-pre-service-teacher-training-and-teacher-employment-kenya,2025-09-23,General; source_label=MoE_Kenya_News
EDU_1087,Education,"Prof. Julius Bitok; the Principal Secretary for TVET, Dr. Esther Thaara Muoria; the Principal Secretary for Higher Education, Dr. Beatrice Muganda Inyangala and the acting Chief Executive Officer of TSC, Ms. Evaleen Mitei.",,,,,,https://www.education.go.ke/status-pre-service-teacher-training-and-teacher-employment-kenya,2025-09-23,Teachers; source_label=MoE_Kenya_News
EDU_1088,Education,"and member of the National Assembly’s Committee on Education, University Vice-Chancellors and principals of Teacher Training Colleges.",,,,,,https://www.education.go.ke/status-pre-service-teacher-training-and-teacher-employment-kenya,2025-09-23,Teachers; source_label=MoE_Kenya_News
EDU_1089,Education,"Yesterday, the Cabinet Secretary for Education, Julius Migos Ogamba, was privileged to officially open the STEMTASTIC Adventures Africa 2025 at CEMASTEA in Karen, Nairobi.",,,,,,https://www.education.go.ke/stemtastic-adventures-africa-2025,2025-07-24,General; source_label=MoE_Kenya_News
EDU_1090,Education,"The four-day event brings together five ministers and senior government officials, policymakers, innovators, educators and learners from across Africa, for a symposium on promoting sustainable STEM through innovative pedagogies, collaboration, equity and inclusion.",,,,,,https://www.education.go.ke/stemtastic-adventures-africa-2025,2025-07-24,General; source_label=MoE_Kenya_News
EDU_1091,Education,"The Cabinet Secretary was accompanied by the Principal Secretary, State Department for Basic Education, Amb.",,,,,,https://www.education.go.ke/stemtastic-adventures-africa-2025,2025-07-24,General; source_label=MoE_Kenya_News
EDU_1092,Education,"strengthening and deepening partnership with WFP
The World Food Programme has been a long-standing partner of the Ministry of Education in the provision of school meals, since 1979.",,,,,,https://www.education.go.ke/strengthening-and-deepening-partnership-wfp,2025-08-20,Schools; source_label=MoE_Kenya_News
EDU_1093,Education,"Schools meals are an essential component of the Government’s drive to enhance access and retention in basic education, especially in food insecure areas of Kenya.",,,,,,https://www.education.go.ke/strengthening-and-deepening-partnership-wfp,2025-08-20,Schools; source_label=MoE_Kenya_News
EDU_1094,Education,"This morning, the Cabinet Secretary for Education, Julius Migos Ogamba, hosted the incoming County Director of the World Food Programme, Ms. Betty Ka, at his Jogoo House B offices.",,,,,,https://www.education.go.ke/strengthening-and-deepening-partnership-wfp,2025-08-20,General; source_label=MoE_Kenya_News
EDU_1095,Education,"The meeting explored discussed strategies for strengthening and deepening our partnership, especially in view of Kenya’s ambition to increase the coverage of school meals to at least 10 million learners by 2030.",,,,,,https://www.education.go.ke/strengthening-and-deepening-partnership-wfp,2025-08-20,Schools; source_label=MoE_Kenya_News
EDU_1096,Education,"Transformation in Higher Education News / May 28, 2026 Submitted by smelangi on May 28, 2026 PS Dr. Beatrice Muganda Explains the Transformation in Higher Education I Add new comment Your name Subject Comment About text formats Restricted HTML You can align images (data-align=""center""), but also videos, blockquotes, and so on.",,,,,,https://www.education.go.ke/transformation-higher-education,2026-05-28,General; source_label=MoE_Kenya_News
EDU_1097,Education,"TUK 14th Graduation
