row_id,PSA_ID,Domain,English,Kiswahili,Ekegusii,has_ekegusii,len_outlier,reviewer_verdict,reviewer_notes
1843,2525,Security,KRA reminds taxpayers that agents are not allowed to collect cash payments in person. Use official PayBill numbers and receipts,KRA inawakumbusha walipa kodi kwamba mawakala hawaruhusiwi kukusanya malipo ya pesa taslimu ana kwa ana. Tumia nambari rasmi za PayBill na risiti,Ekeombe ekenene giokorusia ebango gia Kenya (KRA) nkoinyoria kere baakani abango nga abaachenti babo tibaganeirie korusia ebango gose koegwa chibesa tbarabwo abanyene. Tumia enamba yabeene ya PayBill na nyora risiti riogoakana.,True,False,,
1596,2243,Agriculture,This advanced course builds on the 'Fundamentals of ICT4D in Agriculture course' to enhance knowledge and capacity among IFAD staff and ...,Kozi hii ya hali ya juu inajengwa juu ya 'Misingi ya kozi ya ICT4D katika Kilimo' ili kuongeza maarifa na uwezo miongoni mwa wafanyakazi wa IFAD na ...,Ogosoma oko kwaigoro nigo gokoagacha igoro ya ayabwenerete ICT4D ime ya ekosi yoboremi kwangoyia chisemi nobangaini nokobua gati ase abakoreri IFAD na ...,True,False,,
2901,3775,Governance,"Political Parties Liaison Committee backs IEBC, urges Gen Z to register as voters","Kamati ya Uhusiano ya Vyama vya Siasa yaiunga mkono IEBC, yahimiza Jenerali Z kujiandikisha kama wapiga kura",Ekeombe gekobwatania ebiama biasiasa yabwetesirie ekeombe kiobori nechimbebe IEBC. nakobasaba abasae abake kwerikia buna abaaki chikura.,True,False,,
1486,2100,Agriculture,Market linkage and coordination. Connecting farmers with markets through digital platforms requires coordination between various stakeholders.,Uhusiano na uratibu wa soko. Kuwaunganisha wakulima na masoko kupitia mifumo ya kidijitali kunahitaji uratibu kati ya wadau mbalimbali.,"Kobwatania chichiro amo na oboererania, kobwatania abaremi nechichiro, goetera omoroberio bwegechidichitari dnoganetie oboereria gati baria bakobwaterana ao ao. .",True,False,,
1383,1974,Agriculture,"Explore digital tools like M-Farm that can help small-scale farmers with market prices, weather forecasts, extension advice, and mobile transactions.","Gundua zana za kidijitali kama vile M-Farm ambazo zinaweza kuwasaidia wakulima wadogo kwa bei za soko, utabiri wa hali ya hewa, ushauri wa ugani, na miamala ya simu.","Bwatia komanya igoro ebokoreri biegechidtari buna M-Farm ebio biranyare gokonya abaremi bemegondo emeke igoro yamagori na echiro, komanya ogoonchoreria kwerire, obotebereria korwa ase abamanyi, and okoererania kwemebeo.",True,False,,
1019,1530,Health,"In our pursuit of a healthier society, let's not forget that there is no health without mental health! As we prioritize physical well-being, it is equally important to prioritize our mental and emotional well-being.","Katika kutafuta jamii yenye afya njema, tusisahau kwamba hakuna afya bila afya ya akili! Tunapoweka kipaumbele ustawi wa kimwili, ni muhimu pia kuweka kipaumbele ustawi wetu wa kiakili na kihisia.","Ase okoreanerera obochenu bwechinka, titeeba inga bochenu tiboiyo onye obochenu bwobongo tiboiyo",True,False,,
1422,2021,Agriculture,"Grow maize alongside sweet potato (intercropping) to maximize land use, reduce pests, and diversify produce and income.","Lima mahindi pamoja na viazi vitamu (kilimo mseto) ili kuongeza matumizi ya ardhi, kupunguza wadudu, na kupanua mazao na mapato.","Erma ebituma amo namarabwoni (okoburukania) erio gotumia omogondo oo buya, gokeania ebichuni na amakonde, na kogarei okonyora korwa oboremi bwao.",True,False,,
2161,2865,Security,"APS responded to a school bomb threat by evacuating students, securing the area, and launching investigations into the source.","APS ilijibu tishio la bomu la shule kwa kuwahamisha wanafunzi, kulinda eneo hilo, na kuanzisha uchunguzi kuhusu chanzo.","Abasikari bobokoreri (APS) nkiairaneretie bwango igoro yamang'ana yokogosereria gwepombu ase esukuru goetera ogotamia abana, goetanana ase ayio, na goansa obotuki komanya ase amangana ayio arwete.",True,False,,
1872,2554,Security,DCI cautions the public against forged university admission letters being used to defraud parents. Always verify admission directly with the institution.,DCI inaonya umma dhidi ya barua bandia za udahili wa chuo kikuu zinazotumiwa kuwadanganya wazazi. Daima thibitisha udahili moja kwa moja na taasisi hiyo.,Omotuki omonene okureire aanainchi igoro yamarube yogosa eyunifasiti yoborimo agendererete gotimeka kongaina na koibera abaibori. Kera engaki chungusa rirube riogosoa eyunifasiti goetra uyunifasiti enyene.,True,False,,
2690,3504,Governance,IEBCKenya urges citizens who are not registered but are eligible to take advantage of this last week to enlist as voters,IEBCKenya inawasihi raia ambao hawajajiandikisha lakini wanastahili kutumia fursa ya wiki hii iliyopita kujiandikisha kama wapiga kura,"IEBC yaboririe abakenya batarareikia, koira ribaga eri riabene koerikia",True,False,,
439,746,Education,Monitor nutrition in school feeding programs 2020.,Fuatilia lishe katika programu za kulisha shuleni 2020.,Bwatia komanya gose omoroberio bwendagera abana bakoria esukuru ng'a nebwenerate 2020.,True,False,,
2409,3208,Security,Educate peers on amendments requiring public officers to declare gifts and prevent conflicts of interest,Waelimishe wenzao kuhusu marekebisho yanayowataka maafisa wa umma kutangaza zawadi na kuzuia migongano ya kimaslahi,Somia bigori biao igoro yamaonchorerio yamachiko aganetie abanto korwa ebirengererio biabo ase ogochika korengete abakori emeremo beserikari komanyia chinibo babwate na goteba ebire baetwe buna ebieegwa gotanga dkorora nga emeremo yabo teri nogwanchereria.,True,False,,
911,1416,Health,"Take a deep breath and relax. Listen to your body. If youre really tired, give yourself time to sleep. Without good sleep, our mental health suffers and our concentration goes downhill. Sometimes the world can wait.","Vuta pumzi ndefu na upumzike. Sikiliza mwili wako. Ikiwa umechoka sana, jipe ​​muda wa kulala. Bila usingizi mzuri, afya yetu ya akili huharibika na umakini wetu hupungua. Wakati mwingine ulimwengu unaweza kusubiri.","Ng'usa omoeso omana gotoerera.Tegerera omobere oo.Onye kwarosire mono,twara chingaki chi’ogotimoka. Kero totarikonyora chitoro boikeranu, ebirengererio biato nigo bigochandeka. Ebirengererio biato nigo bikogenda inse. Chinsa chinde tiga ebinto binde biratimoka.",True,False,,
860,1362,Health,Kenya confirms 12 more COVID-19 cases bringing total number to 246. Health CS Mutahi Kagwe says 5 of them are hotel workers.,Kenya yathibitisha visa 12 zaidi vya COVID-19 na kufanya jumla ya idadi kufikia 246. Waziri wa Afya Mutahi Kagwe anasema 5 kati yao ni wafanyakazi wa hoteli.,"Kenya koenekia okomentekana Kwa abwarwaire 12 bande ba COVID-19, bonsi ase oboamo goika 246 . Omoteneneri Bwa obochenu agoteba buna batano ase ana,nawakori egasi ba omobogani/hoteli.",True,False,,
2400,3199,Security,Beware of Criminals posing as embassy staff to commit fraud,Jihadhari na Wahalifu wanaojifanya wafanyakazi wa ubalozi ili kufanya ulaghai,Kabe maiso igoro yebibago bigwekora abakori emeremo bobobalosi aiga Kenya erio koibera abanto,True,False,,
1740,2421,Security,Domestic violence harms children. Report incidents to local authorities or child helplines.,Vurugu za nyumbani huwadhuru watoto. Ripoti matukio kwa mamlaka za mitaa au simu za usaidizi kwa watoto.,Chiburaburu chiekenyomba nigo chikoumisa gose gosaria abana. Karwe amangana igoro yaya gochia abagambi gose chiofosi chieserikari chirendete abana.,True,False,,
1311,1857,Agriculture,Agricultural insurance protects against risks like pest outbreak. Learn about available insurance products for poultry and how to access them.,Bima ya kilimo hulinda dhidi ya hatari kama vile mlipuko wa wadudu. Jifunze kuhusu bidhaa za bima zinazopatikana kwa kuku na jinsi ya kuzipata.,Oboremi boteneneire na ekeombe kegokonya chingaki amakonde gose ebichuni bikorenta amarwaire ase oboremi . Learn about available insurance products for poultry and how to access them. Egera igoro ebiombe ebio biogokonya oboremi bwechingoko na buna orabaikere.,True,False,,
2483,3284,Security,Report any unethical conduct in your community to protect public resources and strengthen institutions,Ripoti mwenendo wowote usio wa kimaadili katika jamii yako ili kulinda rasilimali za umma na kuimarisha taasisi,Karwe eripoti igoro yebinto ebibe bigenderete ase ekenyoro kiao erio korenda enibo yekenyoro na gokongia obokoreri.,True,False,,
610,975,Education,Simulates real-life county fiscal choices,Huiga chaguzi halisi za fedha za kaunti,"Egekwegia buna ense ekorigia, kobanga na gotumia chibesa.",True,False,,
1278,1822,Agriculture,"A climate-adapted push-pull system effectively controls fall armyworm, Spodoptera frugiperda (J E Smith), in maize in. East Africa. Crop Protection, 2018. CAB ...","Mfumo wa kusukuma na kuvuta unaoweza kubadilishwa na hali ya hewa hudhibiti kwa ufanisi viwavi jeshi wa kuanguka, Spodoptera frugiperda (J E Smith), katika mahindi katika Afrika Mashariki. Ulinzi wa Mazao, 2018. CAB ...","Oboremi amo nebimeri binde buna edesimodiam ngotanga ere amakonde buna chingeti gocha mogondo echio agosaria ebomeri, Spodoptera frugiperda (J E Smith), in maize in. East Africa. Crop Protection, 2018. CAB ...",True,False,,
2390,3189,Security,"Participate in programs advocating for mental health, gender equality, and disability rights.","Shiriki katika programu zinazotetea afya ya akili, usawa wa kijinsia, na haki za ulemavu.","kabe oyomo ase baria bakorwanererera gokora obochayi na bagosegeta omorembe bwebirengererio erio komenya buya,rwanerera oboreng'ananu bwabanto bonsi noboronge bwabaremaru.",True,False,,
533,895,Education,Publish exam results promptly 2024.,Chapisha matokeo ya mtihani mara moja 2024.,Rika buna abana makorete amatemwa gotanyorwa 2024.,True,False,,
296,362,Education,"Free TVET courses in AI, robotics & coding ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ 5,000 slots open countrywide.","Kozi za bure za TVET katika AI, roboti na uandishi wa msimbo âƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Nafasi 5,000 zimefunguliwa kote nchini.","Amabaga amasomo abosa 5,000 a (TVET) ime yechisemi chigebandia, robotics & coding, aigoirwe kenya engima.",True,False,,
594,959,Education,Secure schools! Implement terror prevention measures.,Kulinda shule! Tekeleza hatua za kuzuia ugaidi.,"Renda chisukuru! Beka emeroberio korenda ng'a ebinto biesukuru mbuya bire, abana nabarimu boigo mbuya bare korwa.",True,False,,
1722,2402,Security,Mining areas require strict policies and safety measures to prevent harassment and exploitation.,Maeneo ya uchimbaji madini yanahitaji sera kali na hatua za usalama ili kuzuia unyanyasaji na unyonyaji.,"Okorema amadini nigo koganetie amachiko amaikeranu noborendi gotanga okorera abande bobe, kogechi gose gochaya nakobarianania .",True,False,,
1330,1886,Agriculture,Awareness creation of smallholder farmers on and adoption of push-pull technology reduces fall armyworm (Spodoptera frugiperda) infestation on ...,Kuunda uelewa wa wakulima wadogo kuhusu na kutumia teknolojia ya kusukuma-vuta hupunguza uvamizi wa viwavi jeshi la kuanguka (Spodoptera frugiperda) kwenye ...,Komanyia abaremi bemegondo emeke engencho yoboremi bwetekinorochia ngokeyia bore amarwaire akorete makonde (Spodoptera frugiperda) obotuki igo ya ...,True,False,,
1704,2384,Security,Persons with disabilities face higher risks of violence. Services must meet accessibility needs and provide inclusive support.,Watu wenye ulemavu wanakabiliwa na hatari kubwa zaidi za vurugu. Huduma lazima zikidhi mahitaji ya ufikiaji na kutoa usaidizi jumuishi.,Abanto abaremaru nigo bagokorerwa bobe kobua abanto bande. Ogokonywa kobarengete goika goikeranie buna bagoikerwa nokogania kwabo ase bonsi.,True,False,,
2507,3309,Governance,"The Head of State said she was speaking both as a leader and as a mother to the nation, asking Tanzanians to prioritise dialogue and peace over chaos Ã¢ ‚¬Å“I sincerely urge my fellow citizens to uphold peace and tranquillity.","Mkuu wa Nchi alisema alikuwa akizungumza kama kiongozi na kama mama wa taifa, akiwaomba Watanzania kuweka kipaumbele mazungumzo na amani badala ya machafuko - ""Ninawasihi kwa dhati raia wenzangu kudumisha amani na utulivu.""","The Head of State said she was speaking both as a leader and as a mother to the nation, asking Tanzanians to prioritise dialogue and peace over chaos Ã¢ ‚¬Å“I sincerely urge my fellow citizens to uphold peace and tranquillity.",True,False,,
70,84,Education,Attend CBC forum on February 20 at county hall.,Hudhuria jukwaa la CBC mnamo Februari 20 katika ukumbi wa kaunti.,ikerania goika ase ebikaranso bia amasomo CBC chitariki 20 chiomotienyi 2 abwo ase chinyoba chiebikaranso biekaonti,True,False,,
650,1022,Education,Support early childhood development 2020.,Kusaidia maendeleo ya utotoni 2020.,Suira chisemi chioboroso chia'bana benasari omwaka 2020.,True,False,,
677,1049,Education,Support teacher welfare programs 2021.,Saidia programu za ustawi wa walimu 2021.,Sira emeroberio yebiombe biobuya ase abarimu omwaka 2021.,True,False,,
1080,1596,Health,State Dept. commitingto subsidizing solar-powered storage for perishable nutrient-rich crops.,Idara ya Jimbo imejitolea kutoa ruzuku kwa hifadhi inayotumia nishati ya jua kwa mazao yanayoharibika na yenye virutubisho vingi.,"Orosagia rwa eserekali, rwerure gosegeta obotumeki bwe chinguru chia omobaso ase okogacha chindagera bwango naende chibwate obuya obonge",True,False,,
1735,2416,Security,Children experiencing trauma need psychological support available through free counseling services.,Watoto wanaopitia kiwewe wanahitaji usaidizi wa kisaikolojia unaopatikana kupitia huduma za ushauri nasaha bila malipo.,Abana bare ase ogochandeka bwebirengererio mbagabeti ogokonywa kobakonya gokinania omochando oyio bosa goetera chinkwana nomonyagitari konyora chinguru chiogokinana nebirengererio.,True,False,,
56,68,Education,All university students get free 50GB data bundle ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ activate with .ac.ke email now!,Wanafunzi wote wa vyuo vikuu wanapata kifurushi cha data cha 50GB bila malipo â€šÂ¢â€šÂ¬Ã¢â‚¬Å“ anzisha kwa barua pepe ya .ac.ke sasa!,Abana bonsi beyunifasiti banyore chidata 50GB chiabosa ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ activate with .ac.ke email now!,True,False,,
486,847,Education,Prepare for fees! Support schools by paying fees on time despite funding delays.,Jiandae kwa ada! Saidia shule kwa kulipa ada kwa wakati licha ya ucheleweshaji wa fedha.,Eariganie ase bosa! Sira chisukuru ase ogoakana esukuru fisi nonya chibesa chiria esukuru ekoegwa neserikari chiachererirwe.,True,False,,
2454,3254,Security,Follow special safety tips when driving during holidays.,Fuata vidokezo maalum vya usalama unapoendesha gari wakati wa likizo.,Bwatia emeroberio yabeene ekero okogendia erori chingaki chiamatuko yogotimoka korwa egasi.,True,False,,
2343,3138,Security,US global caution highlights terrorism threats; stay vigilant.,Tahadhari ya kimataifa ya Marekani inaangazia vitisho vya ugaidi; endelea kuwa macho.,Ogokurerwa gochia ense korwa America nkworokia kore okonyarekana kwobokebago bokoruta chipomu; kabe maiso.,True,False,,
485,846,Education,Power up! Join vocational courses in renewable energy.,Ongeza nguvu! Jiunge na kozi za ufundi katika nishati mbadala.,Ebeke chinguru! Soa ekosi yokobeka chisola.,True,False,,
8772,AGR_02852,Agriculture,Notice: KEPHIS will conduct a post-harvest handling workshop for farmers in Meru County this March.,Taarifa: KEPHIS itafanya semina ya utunzaji wa baada ya mavuno kwa wakulima katika Kaunti ya Meru Machi hii.,,False,False,,
7332,AGR_01412,Agriculture,Pest Control Products Board advises tea producers in Uasin Gishu County to sell produce only through licensed buyers ahead of the harvest season.,Bodi ya Udhibiti wa Wadudu inashauri wazalishaji wa chai katika Kaunti ya Uasin Gishu kuuza bidhaa zao tu kupitia wanunuzi walio na leseni kabla ya msimu wa mavuno.,,False,False,,
5878,HEA_02976,Health,Notice: a free medical camp organised by KEMRI will be held in Nandi County this January.,Taarifa: kambi ya matibabu ya bure iliyoandaliwa na KEMRI itafanyika katika Kaunti ya Nandi Januari hii.,,False,False,,
11401,EDU_02481,Education,KNEC reminds schools in Nyandarua County to strengthen school infrastructure safety this May.,KNEC inawakumbusha shule katika Kaunti ya Nyandarua kuimarisha usalama wa miundombinu ya shule Mei hii.,,False,False,,
3438,HEA_00536,Health,Kenya Red Cross reminds the public that free cyclosporiasis screening is available at all public health centres in Homa Bay County this March.,Kenya Red Cross inakumbusha umma kwamba uchunguzi wa bure wa cyclosporiasis unapatikana katika vituo vyote vya afya ya umma katika Kaunti ya Homa Bay mwezi huu wa Machi.,,False,False,,
12065,SEC_00145,Security & Safety,NPS urges motorists and pedestrians in Mombasa County to observe speed limits and use designated pedestrian crossings to prevent drought-related incidents.,NPS inawasihi waendesha magari na watembea kwa miguu katika Kaunti ya Mombasa kuzingatia mipaka ya kasi na kutumia mipaka ya watembea kwa miguu ili kuzuia matukio yanayohusiana na ukame.,,False,False,,
3582,HEA_00680,Health,Kenya Red Cross encourages mothers in Kericho County to visit their nearest maternity wing to safeguard their child's health.,Msalaba Mwekundu wa Kenya unawatia moyo akina mama katika Kaunti ya Kericho kutembelea uwanja wao wa uzazi wa karibu ili kulinda afya ya mtoto wao.,,False,False,,
16357,GOV_01420,Governance,EACC encourages first-time voters in Meru County to visit the nearest IEBC registration centre.,EACC inawatia moyo wapiga kura wa mara ya kwanza katika Kaunti ya Meru kutembelea kituo cha kusajili cha karibu cha IEBC.,,False,False,,
8500,AGR_02580,Agriculture,Ministry of Agriculture and Livestock Development advises farmers in Samburu County to bring their farmer registration number to attend the upcoming agricultural training.,Wizara ya Kilimo na Maendeleo ya Wanyama inawashauri wakulima katika Kaunti ya Samburu walete nambari yao ya usajili wa wakulima ili kuhudhuria mafunzo ya kilimo yanayokuja.,,False,False,,
12393,SEC_00473,Security & Safety,NPS urges motorists and pedestrians in Tana River County to install and maintain fire extinguishers at home and work to prevent road accidents-related incidents.,NPS inawasihi waendesha magari na watembea kwa miguu katika Kaunti ya Tana River kufunga na kudumisha vifaa vya kuzima moto nyumbani na kufanya kazi kuzuia ajali zinazohusiana na ajali za barabarani.,,False,False,,
14872,SEC_02952,Security & Safety,IPOA urges the public in Narok County to never share their M-Pesa PIN with anyone following reported cases of mobile money scams.,IPOA inawasihi umma katika Kaunti ya Narok wasishiriki PIN yao ya M-Pesa na mtu yeyote baada ya kesi zilizoripotiwa za udanganyifu wa pesa za rununu.,,False,False,,
12246,SEC_00326,Security & Safety,Communications Authority of Kenya reminds residents of Mombasa County to observe speed limits and use designated pedestrian crossings during this fire outbreaks season.,Mamlaka ya Mawasiliano ya Kenya inawakumbusha wakazi wa Kaunti ya Mombasa kuzingatia mipaka ya kasi na kutumia njia za kutembea zilizoainishwa wakati wa msimu huu wa kuzuka kwa moto.,,False,False,,
13766,SEC_01846,Security & Safety,Directorate of Criminal Investigations reminds survivors of gender-based violence in Embu County that access to the GBV toll-free helpline is available free of charge.,Ukurugenzi wa Utafiti wa Jinai unawakumbusha waokokaji wa vurugu za kijinsia katika Kaunti ya Embu kwamba upatikanaji wa simu ya msaada ya GBV ya bure unapatikana bila malipo.,,False,False,,
5050,HEA_02148,Health,Ministry of Health reminds the public that free suicide prevention support is available through county health facilities in Kakamega County.,Wizara ya Afya inawakumbusha umma kwamba msaada wa bure wa kuzuia kujiua unapatikana kupitia vituo vya afya vya kaunti katika Kaunti ya Kakamega.,,False,False,,
9395,EDU_00475,Education,KNEC encourages out-of-school children in Kiambu County to register their children at the nearest public school under free primary education.,KNEC inawatia moyo watoto nje ya shule katika Kaunti ya Kiambu kujiandikisha watoto wao katika shule ya umma ya karibu chini ya elimu ya msingi ya bure.,,False,False,,
3052,HEA_00150,Health,Public health advisory: Kenya Red Cross warns of increased typhoid risk in Garissa County and advises the public to complete the full recommended vaccination dose.,Ushauri wa afya ya umma: Msalaba Mwekundu wa Kenya unaonya juu ya kuongezeka kwa hatari ya kifua kikuu katika Kaunti ya Garissa na anashauri umma kukamilisha kipimo kamili cha chanjo kilichopendekezwa.,,False,False,,
5372,HEA_02470,Health,Notice: a free medical camp organised by Kenya Red Cross will be held in Meru County this August.,Taarifa: kambi ya matibabu ya bure iliyoandaliwa na Msalaba Mwekundu wa Kenya itafanyika katika Kaunti ya Meru Agosti hii.,,False,False,,
6821,AGR_00901,Agriculture,FAO urges dairy cows farmers in Nakuru County to vaccinate their animals at designated crush points following reported anthrax cases.,Shirika la FAO linawahimiza wakulima wa ng'ombe wa maziwa katika Kaunti ya Nakuru watoe chanjo wanyama wao katika maeneo yaliyochaguliwa baada ya maambukizi ya maambukizi yaliyoripotiwa.,,False,False,,
3409,HEA_00507,Health,KEMRI reminds the public that free dengue fever screening is available at all public health centres in Kakamega County this July.,KEMRI inawakumbusha umma kwamba uchunguzi wa bure wa homa ya dengue unapatikana katika vituo vyote vya afya ya umma katika Kaunti ya Kakamega Julai hii.,,False,False,,
7281,AGR_01361,Agriculture,Notice: KEPHIS will open a tea collection centre in Bungoma County this June.,Taarifa: KEPHIS itafungua kituo cha kukusanya chai katika Kaunti ya Bungoma Juni hii.,,False,False,,
17355,GOV_02418,Governance,EACC updates residents of Wajir County on progress of ward-level service delivery this November.,EACC inawajulisha wakazi wa Kaunti ya Wajir juu ya maendeleo ya usambazaji wa huduma katika ngazi ya wilaya mwezi huu wa Novemba.,,False,False,,
8467,AGR_02547,Agriculture,Notice: Pest Control Products Board will conduct a record keeping for farmers workshop for farmers in Nandi County this June.,Taarifa: Bodi ya Udhibiti wa Wadudu itafanya mkusanyiko wa kumbukumbu kwa wakulima kwa wakulima katika Kaunti ya Nandi mwezi Juni huu.,,False,False,,
17407,GOV_02470,Governance,KRA urges residents of Nyeri County to attend the county assembly public session to stay informed on county development projects.,KRA inawasihi wakazi wa Kaunti ya Nyeri kuhudhuria kikao cha umma cha mkutano wa kaunti ili kuwa na habari juu ya miradi ya maendeleo ya kaunti.,,False,False,,
10096,EDU_01176,Education,TVET invites youth in Uasin Gishu County to enroll for tailoring and design training this January.,TVET inawaalika vijana katika Kaunti ya Uasin Gishu kujiandikisha kwa mafunzo ya kushona na kubuni mwezi huu wa Januari.,,False,False,,
12832,SEC_00912,Security & Safety,Communications Authority of Kenya alerts residents of Kiambu County to a rise in cattle rustling cases and advises the public to report suspicious activity to the nearest police station.,Mamlaka ya mawasiliano ya Kenya inawaonya wakazi wa Kaunti ya Kiambu juu ya ongezeko la kesi za wizi wa ng'ombe na inashauri umma kuripoti shughuli za mashaka kwenye kituo cha polisi cha karibu.,,False,False,,
12428,SEC_00508,Security & Safety,NPS reminds residents of Nyandarua County to observe speed limits and use designated pedestrian crossings during this landslides season.,NPS inawakumbusha wakazi wa Kaunti ya Nyandarua kuzingatia mipaka ya kasi na kutumia njia za kutembea zilizoainishwa wakati wa msimu huu wa mafuriko.,,False,False,,
12399,SEC_00479,Security & Safety,Notice: NTSA activates an emergency response plan for landslides in Mandera County.,Taarifa: NTSA inaamuru mpango wa kukabiliana na hali ya dharura kwa ajili ya mafuriko ya ardhi katika Kaunti ya Mandera.,,False,False,,
8175,AGR_02255,Agriculture,AFA promotes soil conservation among farmers in Nandi County as part of the March climate resilience drive.,AFA inaendeleza uhifadhi wa udongo kati ya wakulima katika Kaunti ya Nandi kama sehemu ya kampeni ya majivuno ya hali ya hewa ya Machi.,,False,False,,
6926,AGR_01006,Agriculture,KTDA announces a free Newcastle disease vaccination exercise for goats in Kakamega County this September.,KTDA inatangaza mazoezi ya bure ya chanjo ya ugonjwa wa Newcastle kwa mbuzi katika Kaunti ya Kakamega mwezi huu wa Septemba.,,False,False,,
10105,EDU_01185,Education,HELB reminds youth in Garissa County that HELB funding is available for catering and hospitality training.,HELB inawakumbusha vijana katika Kaunti ya Garissa kwamba fedha za HELB zinapatikana kwa ajili ya mafunzo ya upishi na ukarimu.,,False,False,,
14600,SEC_02680,Security & Safety,Notice: Directorate of Criminal Investigations issues a cybersecurity alert on identity theft affecting residents of Garissa County.,Taarifa: Ukurugenzi wa Utafiti wa Jinai hutoa tahadhari ya usalama wa mtandao juu ya wizi wa kitambulisho unaowaathiri wakazi wa Kaunti ya Garissa.,,False,False,,
13699,SEC_01779,Security & Safety,NPS calls on residents of Kajiado County to support local peace-building committees in support of community early-warning systems.,NPS inawaita wakazi wa Kajiado County kuunga mkono halmashauri za kujenga amani za ndani kwa msaada wa mifumo ya onyo la mapema la jamii.,,False,False,,
15031,GOV_00094,Governance,"ODPP reminds the public in Migori County that reporting bribery in public offices is free, safe, and confidential.","ODPP inawakumbusha umma katika Kaunti ya Migori kwamba kuripoti rushwa katika ofisi za umma ni bure, salama, na ya siri.",,False,False,,
8816,AGR_02896,Agriculture,Notice: Kenya Plant Health Inspectorate Service will conduct a post-harvest handling workshop for farmers in Kitui County this September.,Taarifa: Huduma ya Ukaguzi wa Afya ya Mimea ya Kenya itafanya semina ya utunzaji wa baada ya mavuno kwa wakulima katika Kaunti ya Kitui mwezi huu wa Septemba.,,False,False,,
14000,SEC_02080,Security & Safety,DCI calls on the community in Turkana County to speak out against gender-based violence and seek support from the nearest safe house.,DCI inawatia moyo jumuiya katika Kaunti ya Turkana kuongea dhidi ya vurugu za kijinsia na kutafuta msaada kutoka nyumba ya usalama ya karibu.,,False,False,,
8659,AGR_02739,Agriculture,KALRO advises farmers in Baringo County to bring their farmer registration number to attend the upcoming agricultural training.,KALRO inashauri wakulima katika Kaunti ya Baringo kuleta nambari yao ya usajili wa wakulima ili kuhudhuria mafunzo ya kilimo yanayokuja.,,False,False,,
15416,GOV_00479,Governance,SHA urges residents of Meru County to demand service delivery without paying bribes to fight procurement fraud.,Shirika la SHA linawasihi wakazi wa Kaunti ya Meru wapewe huduma bila kulipa rushwa ili kupambana na udanganyifu wa ununuzi.,,False,False,,
13151,SEC_01231,Security & Safety,IPOA urges residents of Trans Nzoia County to support local peace-building committees amid heightened attention to counter-terrorism vigilance.,IPOA inawasihi wakazi wa Kaunti ya Trans Nzoia kuunga mkono halmashauri za kujenga amani za ndani wakati wa tahadhari kubwa ya ulinzi wa kupambana na ugaidi.,,False,False,,
10830,EDU_01910,Education,State Department for TVET advises students in Trans Nzoia County to apply through the online scholarship portal to access free digital learning content.,Idara ya State for TVET inashauri wanafunzi katika Kaunti ya Trans Nzoia kuomba kupitia portal ya masomo ya mtandaoni ili kupata maudhui ya bure ya kujifunza digital.,,False,False,,
7468,AGR_01548,Agriculture,Notice: NCPB will open an avocado collection centre in Mandera County this November.,Taarifa: NCPB itafungua kituo cha ukusanyaji wa avocado katika Kaunti ya Mandera mwezi huu wa Novemba.,,False,False,,
3234,HEA_00332,Health,Notice: KEMRI confirms a measles outbreak alert for Kakamega County. Residents are advised to seek immediate testing at the nearest health facility.,Kumbuka: KEMRI inathibitisha tahadhari ya kuzuka kwa ugonjwa wa saratani kwa Kaunti ya Kakamega. Wakazi wanashauriwa kutafuta upimaji wa papo hapo katika kituo cha afya cha karibu.,,False,False,,
17072,GOV_02135,Governance,OGP reminds residents of Nyeri County that access to national ID applications is now easier through official service channels.,OGP inawakumbusha wakazi wa Kaunti ya Nyeri kwamba kufikia maombi ya kitambulisho cha kitaifa sasa ni rahisi kupitia njia rasmi za huduma.,,False,False,,
10559,EDU_01639,Education,KUCCPS conducts a civic education forum on devolution in Siaya County this October.,KUCCPS inafanya mkutano wa elimu ya raia juu ya uhamisho katika Kaunti ya Siaya mwezi huu wa Oktoba.,,False,False,,
4547,HEA_01645,Health,Ministry of Health - Reproductive Health Unit advises residents of Turkana County to boil drinking water before use to prevent the spread of preventable illness.,Wizara ya Afya - Kitengo cha Afya ya Uzazi kinashauri wakazi wa Kaunti ya Turkana kuchemsha maji ya kunywa kabla ya matumizi ili kuzuia kuenea kwa magonjwa yanayoweza kuepukwa.,,False,False,,
6994,AGR_01074,Agriculture,Notice: KEPHIS restricts movement of poultry in Murang'a County due to an anthrax outbreak.,Taarifa: KEPHIS inapunguza harakati za ndege katika Kaunti ya Murang'a kwa sababu ya mlipuko wa ugonjwa wa anthrax.,,False,False,,
16201,GOV_01264,Governance,IEBC encourages first-time voters in Nyeri County to visit the nearest IEBC registration centre.,IEBC inawatia moyo wapiga kura wa kwanza katika Kaunti ya Nyeri kutembelea kituo cha kusajili cha karibu cha IEBC.,,False,False,,
11753,EDU_02833,Education,TSC reminds schools in Laikipia County to strengthen child protection in schools this March.,TSC inakumbusha shule katika Kaunti ya Laikipia kuimarisha ulinzi wa watoto katika shule mwezi huu wa Machi.,,False,False,,
