url,title,text,language
https://kicd.ac.ke/news/,Speeches and Presentations : Kenya Institute of Curriculum Development,"Report On Competence Based Curriculum Activities Presented to: THE NATIONAL STEERING COMMITTEE Date: 3rd January 2018 View the Presentation Below: Report On Competence Based Curriculum Activities Presented to: THE NATIONAL STEERING COMMITTEE Date: 3rd January 2018 View the Presentation Below: Published On: 03 Jan 2018 In the last two decades, curriculum reforms have been driven by rapid technological and social changes; the need to address the new challenges of contemporary life; the emergence of a knowledge society that depends on lifelong learning; the growing emphasis on assessment for improving learning; and the prominence of issues related to equity, quality and. In the last two decades, curriculum reforms have been driven by rapid technological and social changes; the need to address the new challenges of contemporary life; the emergence of a knowledge society that depends on lifelong learning; the growing emphasis on assessment for improving learning; and the prominence of issues related to equity, quality and. Published On: 06 Dec 2017 Speech by KICD Director/CEO Dr. Julius Jwan during the Kenya Primary School Head teachers Association Conference in Mombasa on December 06, 2017. View the Speech Below: Speech by KICD Director/CEO Dr. Julius Jwan during the Kenya Primary School Head teachers Association Conference in Mombasa on December 06, 2017. View the Speech Below: Published On: 06 Dec 2017 Presented by: Dr. Julius O. Jwan Director/CEO Kenya Institute of Curriculum Development Venue: Sheikh Zayed Children Welfare Centre, Mombasa. Date: 2nd   7th December 2017 View the Presentation Below: Presented by: Dr. Julius O. Jwan Director/CEO Kenya Institute of Curriculum Development Venue: Sheikh Zayed Children Welfare Centre, Mombasa. Date: 2nd   7th December 2017 View the Presentation Below: Published On: 02 Dec 2017 Speech delivered by the Kenya Institute Of Curriculum Development CEO during the launch of Digital Literacy Programme (DLP) in Busia County on July 28, 2017. View the Speech Below: Speech delivered by the Kenya Institute Of Curriculum Development CEO during the launch of Digital Literacy Programme (DLP) in Busia County on July 28, 2017. View the Speech Below: Published On: 28 Jul 2017 Curriculum Relevant Content Catering & Accommodation The National Educator Information Resources The Kenya Institute of Curriculum Development (KICD) is an Institute established through the KICD Act No. 4 of 2013 of the laws of Kenya. Design by Digital Vision EA   2026 Kenya Institute of Curriculum Development. All Rights Reserved Kenya Institute of Curriculum Development Desai Rd, Off Muranga Rd, Nairobi, Kenya. Telephone Contacts 0748029186 0748029681 KICD Bookshop 0748028763 Email Address info@kicd.ac.ke",en
https://www.linkedin.com/company/kenya-national-examinations-council-knec/,The Kenya National Examinations Council (KNEC) | LinkedIn,"Agree & Join LinkedIn By clicking Continue to join or sign in, you agree to LinkedIn s User Agreement , Privacy Policy , and Cookie Policy . View all 229 employees We assess abilities and certify learner achievements in conformity with global standards. Our core functions include developing examination policies, procedures, and regulations; developing national examinations; registering candidates for the KNEC examinations; conducting examinations and processing the results; awarding certificates and diplomas to successful candidates; and conduct research on educational assessment. We also carry out equations of certificates and diplomas issued by other credible examining boards; and advise the Government on matters about examinations and certification. External link for The Kenya National Examinations Council (KNEC) or By clicking Continue to join or sign in, you agree to LinkedIn s User Agreement , Privacy Policy , and Cookie Policy . New to LinkedIn? Join now or By clicking Continue to join or sign in, you agree to LinkedIn s User Agreement , Privacy Policy , and Cookie Policy . Nairobi, KE 6,074 followers KNEC yesterday hosted a team from the Council of Legal Education (CLE) as part of ongoing collaboration between the two institutions aimed at enhancing the automation of examination processes. The engagement provided an opportunity to share experiences, insights and best practices in technology-driven examination management, underscoring the shared commitment of both institutions to improving efficiency, integrity and credibility in the administration of examinations. KNEC remains committed to fostering strategic partnerships and leveraging innovation to strengthen assessment systems and deliver quality educational assessment and credible certification services. #KNEC #CLE #collaboration #integrity 6,074 followers PRESS STATEMENT: PAYMENT OF THE 2025 KJSEA AND KCSE EXAMINERS #knec #integrity 6,074 followers 6,074 followers Uploading of SBA scores for 2026 KPSEA and KJSEA candidates. #2026assessments #integrity 6,074 followers 6,074 followers We are recruiting Assessors for the 2026 KCSE examination oral and practical papers. For the more information on how to apply, click the link: https://zurl.co/Rr9lp Application deadline: 15th July 2026. #2026assessments #kcse2026 #integrity 6,074 followers Interested in registering for the 2027 KCSE examination but do not have a KCPE certificate? This is your one-time opportunity to regularise your records and become eligible to sit the KCSE exam. Take advantage of this chance and complete the required process within the stipulated timelines. #KCSE2027 #KNEC #integrity 6,074 followers Beware of fake news! #integrity 6,074 followers Registration of Grade 10 learners on the CBA portal ongoing. #integrity #2026assessments 6,074 followers Happy Father s Day. #integrity Education Administration Programs Education Management Nairobi, Nairobi Government Administration Primary and Secondary Education Nairobi, Nairobi Education Administration Programs NAIROBI, Nairobi Human Resources Services Education Administration Programs Thika, Kenya., KIAMBU Education Management Nairobi, Nairobi Education Indore, Madhya Pradesh Agree & Join LinkedIn By clicking Continue to join or sign in, you agree to LinkedIn s User Agreement , Privacy Policy , and Cookie Policy . or New to LinkedIn? Join now By clicking Continue to join or sign in, you agree to LinkedIn s User Agreement , Privacy Policy , and Cookie Policy .",en
https://www.knec.ac.ke/services/school-exams/,School Examinations   KNEC,"School examinations are administered in the below levels: To receive regular News, Updates, and Information about Knec, Please signup for our monthly newsletter below.   Copyright, KNEC. All Rights Reserved. Privacy Notice Stay connected:",en
https://www.knec.ac.ke/services/teacher-exam/,Teacher Examinations   KNEC,"The Teacher Education Examinations are professional examinations administered to persons wishing to join the teaching profession at various levels. These examinations are listed below: - Early Childhood Development and Education (ECDE) examinations are courses taken by students who wish to specialize in Early Childhood Education. Primary Teacher Education (PTE) examination is a two year course taken by students who wish to be teachers at Primary School level after they complete the Kenya Certificate of Secondary Education (KCSE) examination. The students who pursue the course are awarded with Certificate in Primary Teacher Education. Teacher Certificate in Adult Education (TCAE) examination is a two year course taken by students who wish to be teachers at Adult Education centres after they complete the Kenya Certificate of Secondary Education (KCSE) examination. The students who pursue the course are awarded with Certificate in TCAE. This examination is administered to eligible candidates within Kenya by the Directorate of Adult and Continuing Education, in the Ministry of Education on behalf of Kenya National Examinations Council. The teachers who pursue the course are awarded with either Diploma or Certificate in ECDE after two years of study. Diploma in Special Needs Education (SNE) examination is a two year course taken by teachers who wish to specialize in Special Needs Education after they complete the teacher training course at various levels. The teachers who pursue the course are awarded with Diploma in Special Needs Education. Diploma in Teacher Education (DTE) examination is a three year course taken by students who wish to be teachers at secondary school level after they complete the Kenya Certificate of Secondary Education (KCSE) examination. The students who pursue the course are awarded with Diploma in Teacher Education. The examination is meant for candidates who do not qualify for direct entry to the certificate course. It is premised on the understanding that the candidate has been working and preparing for or upgrading their previous grades or qualifications. Registration of the candidates is done by the DICECE programmed officer on behalf of the Sub-county Education Officer. To receive regular News, Updates, and Information about Knec, Please signup for our monthly newsletter below.   Copyright, KNEC. All Rights Reserved. Privacy Notice Stay connected:",en
https://www.knec.ac.ke/services/business-exams/,Business & Technical Examinations   KNEC,"The Business and Technical Examinations are categorized under Post School examinations. These are professional examinations offered to candidates who have completed primary and/or secondary school education. The examinations are offered twice a year during the months of July and November. All courses are offered in both series . Categories of examinations in Business Technical examinations. Those who successfully complete any of the above courses can proceed to the next stage or join the job market. Holders of Diploma certificates can proceed to pursue Degree courses. More information on Business and Technical examinations can be found in the Regulations for the TIVET craft and diploma Business/Technical Examinations. The following levels of Technical Education Examinations are offered by the KNEC:- i) Artisan Certificate Examinations; ii) Craft Certificate Examinations; iii) Diploma Certificate Examinations; iv) Higher Diploma Certificate Examinations. Candidates can sit these examinations under the Modular and Non- Modular curriculum. In modular curriculum, the Craft certificate examinations has two modules; I and module II, Diploma level has three modules; module I, module II and module III and Higher Diploma level has two modules; module I and module II. Candidates must take all the examinations papers of the module at one sitting except for the referred candidates. All New Candidates interested in the Business and Technical Courses. Download Our Career Guidance Handbook. To receive regular News, Updates, and Information about Knec, Please signup for our monthly newsletter below.   Copyright, KNEC. All Rights Reserved. Privacy Notice Stay connected:",en
https://www.knec.ac.ke/services/foreign-exams/,Foreign Examinations   KNEC,"The Kenya National Examinations Council is mandated by law to collaborate in with foreign examinations boards to administer and monitor the conduct of foreign examinations in Kenya. The level of involvement with the boards varies from board to board, where some boards involve the Council in both registration of candidates and the administration of the examinations. Other boards involve the Council only in the administration and monitoring the conduct of the examinations. Currently the Council conducts examinations on behalf 13 foreign boards at both school (primary and secondary) and post school (professional examinations) levels at various times of the year.Below are the mentioned boards: To receive regular News, Updates, and Information about Knec, Please signup for our monthly newsletter below.   Copyright, KNEC. All Rights Reserved. Privacy Notice Stay connected:",en
https://www.knec.ac.ke/news-2/,News   KNEC,"To receive regular News, Updates, and Information about Knec, Please signup for our monthly newsletter below.   Copyright, KNEC. All Rights Reserved. Privacy Notice Stay connected:",en
https://www.knec.ac.ke/#News16a610985cf486,KNEC   Quality Assessment & Credible Exams,"The Kenya National Examinations Council is dedicated to offering excellent services. Here is our service delivery commitment both in visual and downloadable format. Click on icons to redirect you to the specific service To receive regular News, Updates, and Information about Knec, Please signup for our monthly newsletter below.   Copyright, KNEC. All Rights Reserved. Privacy Notice Stay connected:",en
https://www.knec.ac.ke/2025-kcse-examination-essential-statistics/,2025 KCSE EXAMINATION ESSENTIAL STATISTICS   KNEC,"Comments are closed. To receive regular News, Updates, and Information about Knec, Please signup for our monthly newsletter below.   Copyright, KNEC. All Rights Reserved. Privacy Notice Stay connected:",en
https://www.knec.ac.ke/knec-privacy-notice/,KNEC PRIVACY NOTICE   KNEC,"The Data Protection (General) Regulations, came into effect on 31 st December 2021. These regulations set out the procedures for enforcement of the rights of the data subjects as well as elaborating on the duties and obligations of Data Controllers and Data Processors. The Data Protection Act Cap 411C requires all organisations to maintain standards in processing personal data. Principles of Personal Data Protection: The data protection act provides the following rights for data subjects: The Data Protection Commissioner has prepared a data protection handbook and data protection regulations . The Kenya National Examinations Council (KNEC) is a state corporation under the Ministry of Education, responsible for overseeing national examinations in Kenya. It was established under the Kenya National Examinations Council Act Cap 225A of the Laws of Kenya, in 1980. In 2012 this act was repealed and replaced with KNEC Act No.29 of 2012. KNEC was established to set and maintain examination standards, develop national examinations, conduct national examinations within Kenya at basic and tertiary levels among other functions. The statutory mandate of KNEC is to: The following information concerns how data shall be processed for the Council to perform the above legal mandate. The Council may share personal data with partners, stakeholders and service providers in execution of its legal mandate. The Council takes appropriate measures to protect the confidentiality, integrity and availability of personal data. Data subjects with queries or inquiries regarding this privacy notice may contact the Council through dpo@knec.ac.ke . Data subjects have the right to lodge a complaint with the office of the Data Protection Commissioner. Changes to this Privacy Notice This notice may be updated from time to time as required. Comments are closed. To receive regular News, Updates, and Information about Knec, Please signup for our monthly newsletter below.   Copyright, KNEC. All Rights Reserved. Privacy Notice Stay connected:",en
